catalog_evidence,digest,duplicate_of,error,observations,observed_at,parser,parser_version,reason,snapshot_id,source,status,target_id,timestamp,url
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,AVIG7O2OVZR2GOAONKFQFKX5MEHETU3U,,,128,2015-11-28T16:46:15+00:00,swingdancecouncil.events,2,,snap_20260913T051004Z_e0f6b15c7de4,swingdancecouncil,parsed,61f5f32268c6341206c079f5,20151128164615,http://www.swingdancecouncil.com:80/ActiveServerPages/UpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,499,2019-03-10T20:29:01+00:00,wsdc_calendar.events,7,,snap_20260913T051323Z_5eacfc6206a3,wsdc_calendar,parsed,63fc2e9fab71011f49928da1,20190310202901,https://www.worldsdc.com/event-calendar/
snap_20260913T052900Z_00e38790862b,,,,0,2026-09-13T05:33:23.739468+00:00,wsdc_newsletter.events,6,,snap_20260913T053323Z_59a6bf606025,wsdc_newsletter,empty,646b6b20f1b95ef1b7984f7e,,http://www.worldsdc.com/wp-content/uploads/2021/03/WSDC-Newsletter-Vol-18-March-2021.pub-1.pdf
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,0,2019-03-10T21:36:22+00:00,wsdc_calendar.events,7,,snap_20260913T051337Z_1d59aa1a83c9,wsdc_calendar,empty,64d7179e07b0bea082527772,20190310213622,https://www.worldsdc.com/print-event-list/
archive_query:acb6968299105098fb095768e7a6c6661e62b4d85ef3140df78c2ec9c60954e6,3LARLF6SYJB7HZWJTJV3N5C3O74Y7TA4,,,165,2024-01-14T05:21:14+00:00,wsdc_calendar.events,7,,snap_20260913T055220Z_d77aed35c78d,wsdc_calendar,parsed,6552ac9bef698cd4455edc36,20240114052114,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,ES7EG5TMSBPRLOJLHNRZP3AA53DADIIN,,,9,2010-02-11T14:57:27+00:00,swingdancecouncil.events,2,,snap_20260913T050443Z_6a757e752fa4,swingdancecouncil,parsed,65d575f22f35251c87d0529f,20100211145727,http://www.swingdancecouncil.com:80/ActiveServerPages/NonRegUpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2021-09-20T21:19:23+00:00,wsdc_calendar.events,7,,snap_20260913T052403Z_9f16e086052c,wsdc_calendar,parsed,6607dcd04a6a61f4449fd820,20210920211923,https://www.worldsdc.com/event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2021-12-07T00:46:25+00:00,wsdc_calendar.events,7,,snap_20260913T052444Z_b8bf6145753d,wsdc_calendar,parsed,660d52fae36a01e6f51cfcb1,20211207004625,https://www.worldsdc.com/event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,106,2019-08-03T17:18:17+00:00,wsdc_calendar.events,7,,snap_20260913T051433Z_9c3aa3668cca,wsdc_calendar,parsed,66d372e7dc22eee9761a2de7,20190803171817,https://www.worldsdc.com/events-map/
snap_20260913T052900Z_00e38790862b,,,,0,2026-09-13T05:32:23.806906+00:00,wsdc_newsletter.events,6,,snap_20260913T053223Z_aafbd00bb657,wsdc_newsletter,empty,670d9cf6939abc7cfc8e5e58,,http://www.worldsdc.com/wp-content/uploads/2020/12/WSDC-Newsletter-Vol-15-October-2020.pdf
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,68,2020-09-30T21:25:46+00:00,wsdc_calendar.events,7,,snap_20260913T051833Z_85a8db0d59a5,wsdc_calendar,parsed,69d870d821c3effbc07d98d4,20200930212546,https://www.worldsdc.com/events-map/
archive_query:acb6968299105098fb095768e7a6c6661e62b4d85ef3140df78c2ec9c60954e6,SF2XWXUTLRCTER6M3FQHMQXNQEHURD6Y,,,117,2024-09-01T13:17:58+00:00,wsdc_calendar.events,7,,snap_20260913T055258Z_9e85bd42b4ea,wsdc_calendar,parsed,6a8669da5cff1c970f97c4bb,20240901131758,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,498,2019-10-18T05:44:53+00:00,wsdc_calendar.events,7,,snap_20260913T051613Z_30a786674feb,wsdc_calendar,parsed,6ce7ce1a4672bb04f9e6f54a,20191018054453,https://www.worldsdc.com/event-calendar/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,79,2020-08-04T16:35:13+00:00,wsdc_calendar.events,7,,snap_20260913T051754Z_196fc958ab1d,wsdc_calendar,parsed,6e15254136f34be09c7b7677,20200804163513,https://www.worldsdc.com/events-map/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,4URR4WQWJVYWV5PGZXDBVI2J47GWI4LA,,,9,2015-04-04T06:33:35+00:00,swingdancecouncil.events,2,,snap_20260913T050813Z_f30944bfb2a3,swingdancecouncil,parsed,6fcca6b1abab39d4d329af7e,20150404063335,http://www.swingdancecouncil.com/ActiveServerPages/NonRegUpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,0,2019-07-23T19:06:46+00:00,wsdc_calendar.events,7,,snap_20260913T051344Z_501cfbef4438,wsdc_calendar,empty,7063200c81f2f10521b64b15,20190723190646,https://www.worldsdc.com/print-event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,64,2020-12-01T17:21:42+00:00,wsdc_calendar.events,7,,snap_20260913T051953Z_18a2ca7e8f4c,wsdc_calendar,parsed,71fb4badec39a72358feacd5,20201201172142,https://www.worldsdc.com/events-map/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,MYMSWFWAS5IKNNH7LEA52FXQ4J5OQPWC,,,7,2012-06-27T05:53:32+00:00,swingdancecouncil.events,2,,snap_20260913T050653Z_5cf4ae4e6585,swingdancecouncil,parsed,72ba2debd7ad48f859ed07bf,20120627055332,http://www.swingdancecouncil.com:80/ActiveServerPages/NonRegUpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2019-03-10T14:40:16+00:00,wsdc_calendar.events,7,,snap_20260913T051314Z_4c4cc2b18765,wsdc_calendar,parsed,72ccfa2e5f54ee37a7c70663,20190310144016,https://www.worldsdc.com/events/
archive_query:b332d617f0132533a5fffcbb0cc35776bc44b20e9720f75f849e41836d750b32,BPNGABNDJ4B2BLLC5GS5E7EVAZCELAYW,,,,,wsdc_calendar.events,,,,wsdc_calendar,pending,763f8950892b9e719910fcd3,20251219113055,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,497,2022-09-27T05:13:35+00:00,wsdc_calendar.events,7,,snap_20260913T052653Z_4309094e8fb4,wsdc_calendar,parsed,772e82ab89c8201dae8a26f6,20220927051335,https://www.worldsdc.com/event-calendar/
snap_20260913T052900Z_00e38790862b,,,,31,2026-09-13T05:32:43.474753+00:00,wsdc_newsletter.events,6,,snap_20260913T053243Z_3347ef6a3141,wsdc_newsletter,parsed,78a33801c49176cffe273d23,,http://www.worldsdc.com/wp-content/uploads/2020/12/WSDC-Newsletter-Vol-7-July-1-2018.pdf
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,499,2021-12-07T00:14:07+00:00,wsdc_calendar.events,7,,snap_20260913T052433Z_eef32629ef72,wsdc_calendar,parsed,7b80fe7a9bb1bba64608cee6,20211207001407,https://www.worldsdc.com/event-calendar/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,OWPRHJZ4HUZYNKHE3Q6FYJJR4CUCJMTC,,,135,2015-11-01T18:25:21+00:00,swingdancecouncil.events,2,,snap_20260913T050953Z_c20b6db81ff5,swingdancecouncil,parsed,7d419add48bd312fe624d0f2,20151101182521,http://www.swingdancecouncil.com:80/ActiveServerPages/UpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2021-03-07T11:55:14+00:00,wsdc_calendar.events,7,,snap_20260913T052125Z_27b195e4b6c5,wsdc_calendar,parsed,7f7487ce136b084b10e0b434,20210307115514,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2022-09-27T05:49:09+00:00,wsdc_calendar.events,7,,snap_20260913T052703Z_1e8fae7d6c53,wsdc_calendar,parsed,7fc7f47c512a38be2d775edd,20220927054909,https://www.worldsdc.com/event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,94,2019-11-06T15:57:09+00:00,wsdc_calendar.events,7,,snap_20260913T051644Z_dd7f13d8db52,wsdc_calendar,parsed,80b45ce9f2c1c414a2f58afa,20191106155709,https://www.worldsdc.com/events-map/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2019-08-03T17:18:26+00:00,wsdc_calendar.events,7,,snap_20260913T051443Z_b2f122829bc3,wsdc_calendar,parsed,810eccad362390b66d627120,20190803171826,https://www.worldsdc.com/events/
archive_query:acb6968299105098fb095768e7a6c6661e62b4d85ef3140df78c2ec9c60954e6,HRXKKDNRFJ2YBWVOGUFHOXG2HNPFV3M5,,,150,2024-03-04T21:59:16+00:00,wsdc_calendar.events,7,,snap_20260913T055241Z_d374c58b5248,wsdc_calendar,parsed,817a6a02e3573d718b0ec146,20240304215916,https://www.worldsdc.com/events/
archive_query:2f104f071c24acfac549e1838808693bd2466bf2affd2ddb8a45e763aa8e4827,WHPZNOGOVUGVJP2S3P3SFTIC2KGLBO5W,,,,,wsdc_calendar.events,,,,wsdc_calendar,pending,828e41e7f8f4bfd34d171092,20250814164915,https://www.worldsdc.com/print-event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,500,2021-03-07T12:01:31+00:00,wsdc_calendar.events,7,,snap_20260913T052136Z_96fa1c8a5cb3,wsdc_calendar,parsed,84eca60f95e5eeae7c7e8631,20210307120131,https://www.worldsdc.com/event-calendar/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,107,2019-07-23T19:06:59+00:00,wsdc_calendar.events,7,,snap_20260913T051353Z_65d61746a3d0,wsdc_calendar,parsed,86af7df9128f65ac4608ec97,20190723190659,https://www.worldsdc.com/events-map/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,0,2020-08-04T16:31:26+00:00,wsdc_calendar.events,7,,snap_20260913T051743Z_00e4494ee040,wsdc_calendar,empty,89bfa41245d1a94e7bf2c3d5,20200804163126,https://www.worldsdc.com/print-event-list/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,4AZH2PCUEW2FMKJKBBCXRQ2GPQW7S243,,,10,2015-02-23T15:48:04+00:00,swingdancecouncil.events,2,,snap_20260913T050753Z_59521f9c75b2,swingdancecouncil,parsed,89e8db621a2ea0829a8d22ec,20150223154804,http://www.swingdancecouncil.com:80/ActiveServerPages/NonRegUpcomingEvents.asp
design/backfill.md,,,,0,2026-09-13T05:29:00.658455+00:00,wsdc_newsletter.index,2,,snap_20260913T052900Z_00e38790862b,wsdc_newsletter,parsed,8b03ac90c0d757e55cb5414d,,https://www.worldsdc.com/newsletter/
snap_20260913T052900Z_00e38790862b,,,,0,2026-09-13T05:32:14.201275+00:00,wsdc_newsletter.events,6,,snap_20260913T053214Z_085674f10a5d,wsdc_newsletter,empty,8b5d17fed1c38675081c8342,,http://www.worldsdc.com/wp-content/uploads/2020/12/WSDC-Newsletter-Vol-14-2nd-Quarter-2020.pdf
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,500,2021-06-15T03:59:31+00:00,wsdc_calendar.events,7,,snap_20260913T052253Z_3f7ff1a00522,wsdc_calendar,parsed,8c2890ece04eb726ca014ced,20210615035931,https://www.worldsdc.com/event-calendar/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,111,2019-12-12T18:27:13+00:00,wsdc_calendar.events,7,,snap_20260913T051713Z_ef94353a0af6,wsdc_calendar,parsed,8cac4944f10cccf2e9e9f8b6,20191212182713,https://www.worldsdc.com/events-map/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,500,2021-07-09T18:42:06+00:00,wsdc_calendar.events,7,,snap_20260913T052314Z_cd0f43b0da24,wsdc_calendar,parsed,908f70a7126e048d7e336bd9,20210709184206,https://www.worldsdc.com/event-calendar/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,FJP45V4WBUQ7OSTHXTMGTSX35ERQGNTG,,,11,2011-11-06T01:29:21+00:00,swingdancecouncil.events,2,,snap_20260913T050553Z_63f77fe501d5,swingdancecouncil,parsed,912b0a1073833e511aa1f585,20111106012921,http://www.swingdancecouncil.com/ActiveServerPages/NonRegUpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,500,2020-10-01T22:37:37+00:00,wsdc_calendar.events,7,,snap_20260913T051854Z_0f29c1d7c737,wsdc_calendar,parsed,94d512a43ea02da7fca229ee,20201001223737,https://www.worldsdc.com/event-calendar/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,60,2016-09-09T18:58:31+00:00,wsdc_calendar.events,7,,snap_20260913T051133Z_f78d9dfcc6e7,wsdc_calendar,parsed,9583d29a22d6fead861db01c,20160909185831,http://www.worldsdc.com:80/events/
archive_query:8301f36cb8213a211f1904aca0bae0131b9301c1edab18703f024bb68f191c6e,CA6LC6QHBF65O56OJBZ5A2U67RPDNCFF,,,,,wsdc_calendar.events,,,,wsdc_calendar,pending,9592958a3cd694d86e677fc5,20260521133133,https://www.worldsdc.com/events/
snap_20260913T052900Z_00e38790862b,,,,34,2026-09-13T05:30:10.133686+00:00,wsdc_newsletter.events,6,,snap_20260913T053010Z_478d7ddb5edd,wsdc_newsletter,parsed,9674911cc8f2d2803682db49,,http://www.worldsdc.com/wp-content/uploads/2020/12/WSDC-Newsleter-Vol-9-1-24-2019.pdf
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2019-10-18T05:44:22+00:00,wsdc_calendar.events,7,,snap_20260913T051603Z_7404d66161b2,wsdc_calendar,parsed,9803c5950ebc9d0a75cd8559,20191018054422,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,EGEHNNLF3KKO4OH2HXEERUY3K3ZLXFK2,,,114,2015-02-14T08:38:33+00:00,swingdancecouncil.events,2,,snap_20260913T050743Z_aa7582b60497,swingdancecouncil,parsed,980fe458d3fe07a44a99b37b,20150214083833,http://www.swingdancecouncil.com:80/ActiveServerPages/UpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,0,2019-08-03T17:16:28+00:00,wsdc_calendar.events,7,,snap_20260913T051423Z_90be7aba0da1,wsdc_calendar,empty,98311569c1a299a44ba2226b,20190803171628,https://www.worldsdc.com/print-event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,0,2020-10-21T09:46:33+00:00,wsdc_calendar.events,7,,snap_20260913T051904Z_bc7e1f292d1d,wsdc_calendar,empty,9be70bc741061a2ec28a8b08,20201021094633,https://www.worldsdc.com/print-event-list/
archive_query:2f104f071c24acfac549e1838808693bd2466bf2affd2ddb8a45e763aa8e4827,OMLC3PLOU4MX5BRPMLHRWDZEPQ2BUMT2,,,0,2025-01-26T14:20:30+00:00,wsdc_calendar.events,7,,snap_20260913T055442Z_f8d9c3ea0532,wsdc_calendar,empty,9c9b4f7212897e07f9c984b2,20250126142030,https://www.worldsdc.com/print-event-list/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,IMYTKMMQTOLTQRGE6UZK2YI5TGH2267K,,,130,2014-11-12T12:40:47+00:00,swingdancecouncil.events,2,,snap_20260913T050733Z_35c526f5b7e9,swingdancecouncil,parsed,9db70e63e82c2b04b5429f65,20141112124047,http://www.swingdancecouncil.com/ActiveServerPages/UpcomingEvents.asp
archive_query:acb6968299105098fb095768e7a6c6661e62b4d85ef3140df78c2ec9c60954e6,XKBSOC5IHK2AJE3M346BJDXLNKCR5HVS,,,109,2024-10-02T12:16:00+00:00,wsdc_calendar.events,7,,snap_20260913T055339Z_5308cf7b884e,wsdc_calendar,parsed,9de74184fcde940176294aef,20241002121600,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2021-01-17T19:01:19+00:00,wsdc_calendar.events,7,,snap_20260913T052043Z_3a6db34d3adb,wsdc_calendar,parsed,9fab2be5eadcb4a25387bf15,20210117190119,https://www.worldsdc.com/events/
archive_query:8301f36cb8213a211f1904aca0bae0131b9301c1edab18703f024bb68f191c6e,KOHL7PKDINAX5MSDRMG5DJRPW2A3ZPF5,,,,,wsdc_calendar.events,,,,wsdc_calendar,pending,9fad90785a2f773113d0c84d,20260120214828,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,L2OL2SUNTSR6P7L5QXWTQRZQ2XVTG7VN,,,72,2009-02-05T10:09:06+00:00,swingdancecouncil.events,2,,snap_20260913T050423Z_390775038520,swingdancecouncil,parsed,a0bdd4e8c375548906f54b69,20090205100906,http://www.swingdancecouncil.com:80/ActiveServerPages/UpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,499,2021-09-20T20:44:12+00:00,wsdc_calendar.events,7,,snap_20260913T052353Z_ca327a4a9b2a,wsdc_calendar,parsed,a1552033d5ab342fc7915696,20210920204412,https://www.worldsdc.com/event-calendar/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,event-list parser failed; see archived body and parse finding,,,wsdc_calendar.events,,,snap_20260913T051154Z_e4edbdd2484e,wsdc_calendar,finding,a2bc46c2c8df036f4f4893ce,20161110035618,http://www.worldsdc.com:80/events-map/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,497,2022-05-16T15:44:40+00:00,wsdc_calendar.events,7,,snap_20260913T052610Z_9b5425eda664,wsdc_calendar,parsed,a62ed37377f66f873478b99f,20220516154440,https://www.worldsdc.com/event-calendar/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,74,2021-06-15T02:52:20+00:00,wsdc_calendar.events,7,,snap_20260913T052244Z_5f507e31fa22,wsdc_calendar,parsed,a6b32d965aa1df5c3bc72e62,20210615025220,https://www.worldsdc.com/events-map/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,Z4DZ3L7CMC62JJ6O3TMWZXEYF5ENVPVT,,,100,2012-12-28T02:58:05+00:00,swingdancecouncil.events,2,,snap_20260913T050713Z_532a13011352,swingdancecouncil,parsed,a708800172465e26cdff723f,20121228025805,http://www.swingdancecouncil.com:80/ActiveServerPages/UpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2021-07-24T15:13:47+00:00,wsdc_calendar.events,7,,snap_20260913T052324Z_2608f92141b3,wsdc_calendar,parsed,a763113f0f8b7e806af27804,20210724151347,https://www.worldsdc.com/event-list/
snap_20260913T052900Z_00e38790862b,,,,39,2026-09-13T05:34:14.056921+00:00,wsdc_newsletter.events,6,,snap_20260913T053414Z_e2920d5d80be,wsdc_newsletter,parsed,a85d2b013a50698e8e0a5c49,,http://www.worldsdc.com/wp-content/uploads/2022/09/WSDC-Newsleter-Vol-23-September-2022.pdf
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,XLKOWQNJXQYIEIDDVLVWDYOP6MOPUD6L,176650387554f8279ef52203,,,,swingdancecouncil.events,,,snap_20260913T050623Z_d97f842d3cbc,swingdancecouncil,duplicate,a8b3de5d68cfb6c955649c38,20120420173653,http://www.swingdancecouncil.com:80/ActiveServerPages/NonRegUpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,106,2019-09-20T15:04:28+00:00,wsdc_calendar.events,7,,snap_20260913T051513Z_6e564a9f7f2d,wsdc_calendar,parsed,a9a07daa57e0f28f3e2f569d,20190920150428,https://www.worldsdc.com/events-map/
archive_query:b332d617f0132533a5fffcbb0cc35776bc44b20e9720f75f849e41836d750b32,7TOTX7DRWUQVZDM4OM7P6NF4W2KIO427,,,,,wsdc_calendar.events,,pending work backpressure,,wsdc_calendar,pending,a9a1981e91474f1967356d61,20250226151724,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,0,2022-12-03T14:55:19+00:00,wsdc_calendar.events,7,,snap_20260913T052734Z_a7aa45ed6f4d,wsdc_calendar,empty,ab15b4882f33c458ca0f91f8,20221203145519,https://www.worldsdc.com/print-event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2022-03-27T15:00:02+00:00,wsdc_calendar.events,7,,snap_20260913T052544Z_cad365e42f09,wsdc_calendar,parsed,ab4d08a921fe8f2c7648a07a,20220327150002,https://www.worldsdc.com/event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,127,2016-11-13T14:11:28+00:00,wsdc_calendar.events,7,,snap_20260913T051203Z_a0219560bfe8,wsdc_calendar,parsed,ab735639e2136e05ed7c8b53,20161113141128,http://www.worldsdc.com:80/events/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,0,2020-09-30T21:09:33+00:00,wsdc_calendar.events,7,,snap_20260913T051823Z_1ff5858b9dc7,wsdc_calendar,empty,abe7d83fd57527dc5011d9b3,20200930210933,https://www.worldsdc.com/print-event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,126,2017-01-20T12:36:03+00:00,wsdc_calendar.events,7,,snap_20260913T051224Z_df84f9c1a63b,wsdc_calendar,parsed,ae3263d334f89c7291f288ff,20170120123603,http://www.worldsdc.com:80/event-calendar/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,0,2023-10-03T06:27:54+00:00,wsdc_calendar.events,7,,snap_20260913T052853Z_bd28d823b770,wsdc_calendar,empty,ae46d9f0bae7a3d3bed720bb,20231003062754,https://www.worldsdc.com/print-event-list/
archive_query:b332d617f0132533a5fffcbb0cc35776bc44b20e9720f75f849e41836d750b32,GXA2XXUFQ42H3ICYIQQ32EF5NM3VTUL5,,,156,2025-01-16T12:38:49+00:00,wsdc_calendar.events,7,,snap_20260913T055430Z_17be191620ce,wsdc_calendar,parsed,af500f8027869dc6b3cd4cc2,20250116123849,https://www.worldsdc.com/events/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,IVTBX7EE6QFXJZ43RFF772K4BIT5CXPA,,,161,2015-09-05T08:24:17+00:00,swingdancecouncil.events,2,,snap_20260913T050853Z_6c71e8f58945,swingdancecouncil,parsed,b1d976c4da52f4288717243b,20150905082417,http://www.swingdancecouncil.com/ActiveServerPages/UpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2021-04-15T15:21:23+00:00,wsdc_calendar.events,7,,snap_20260913T052213Z_71ab3ca1b717,wsdc_calendar,parsed,b1ee6a0940cd4b87809dc337,20210415152123,https://www.worldsdc.com/event-list/
snap_20260913T052900Z_00e38790862b,,,,38,2026-09-13T05:32:53.113034+00:00,wsdc_newsletter.events,6,,snap_20260913T053253Z_e19d60bb1ba4,wsdc_newsletter,parsed,b64c2d8f8445f615c078e0bb,,http://www.worldsdc.com/wp-content/uploads/2020/12/WSDC-Newsletter-Vol-8-10-17-2018.pdf
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,102,2019-10-18T05:41:35+00:00,wsdc_calendar.events,7,,snap_20260913T051553Z_5f70f6a126b9,wsdc_calendar,parsed,b70d7aec88c48aea4aa5eda6,20191018054135,https://www.worldsdc.com/events-map/
snap_20260913T052900Z_00e38790862b,,,,0,2026-09-13T05:33:34.109075+00:00,wsdc_newsletter.events,6,,snap_20260913T053334Z_793ee2d9e081,wsdc_newsletter,empty,b93c413685e1202255468b9e,,http://www.worldsdc.com/wp-content/uploads/2021/04/WSDC-Newsletter-Vol-19-April-2021.pub-1.pdf
snap_20260913T052900Z_00e38790862b,,,,59,2026-09-13T05:34:43.763962+00:00,wsdc_newsletter.events,6,,snap_20260913T053443Z_bf5de4bbd205,wsdc_newsletter,parsed,b961cd353369476360a0b7d9,,http://www.worldsdc.com/wp-content/uploads/2024/05/WSDC-Newsletter-Vol-30-05-21-2024-5.0.pdf
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,H4LA3MI7TUZ745FNMFYFBOPPOPZT7KGP,,,74,2010-02-18T08:22:38+00:00,swingdancecouncil.events,2,,snap_20260913T050453Z_417adb76ce1c,swingdancecouncil,parsed,bbc1f0fc981758562d869ab8,20100218082238,http://www.swingdancecouncil.com:80/ActiveServerPages/UpcomingEvents.asp
snap_20260913T052900Z_00e38790862b,,,,22,2026-09-13T05:34:54.987851+00:00,wsdc_newsletter.events,6,,snap_20260913T053454Z_10de9e3a897e,wsdc_newsletter,parsed,bcf0cbe3c6fa734ee64625e0,,https://www.worldsdc.com/wp-content/uploads/2023/09/WSDC-Newsletter-Vol-27-9-11-2023.pdf
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,59,2021-01-16T17:17:57+00:00,wsdc_calendar.events,7,,snap_20260913T052023Z_35ecb3c663ec,wsdc_calendar,parsed,bdb8f67d63cbbcdf2f7e8195,20210116171757,https://www.worldsdc.com/events-map/
research/verification/2026-09-12/event-list/asp/r00_web_archive_org.json,VNWAS5LJGM6FHQMWOHZHGLTXFJXTIK4J,,,75,2011-07-16T17:34:35+00:00,swingdancecouncil.events,2,,snap_20260913T050513Z_91f15ae62698,swingdancecouncil,parsed,bea7b3dca8be5fdcbc402cb4,20110716173435,http://www.swingdancecouncil.com/ActiveServerPages/UpcomingEvents.asp
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,500,2021-01-17T19:09:12+00:00,wsdc_calendar.events,7,,snap_20260913T052054Z_f2004ad7080a,wsdc_calendar,parsed,bfbeff621a202cdc3256b46a,20210117190912,https://www.worldsdc.com/event-calendar/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2019-11-06T15:57:08+00:00,wsdc_calendar.events,7,,snap_20260913T051633Z_3fa19d7c2d75,wsdc_calendar,parsed,c05489a53220ed717f6f9310,20191106155708,https://www.worldsdc.com/events/
snap_20260913T052900Z_00e38790862b,,,,44,2026-09-13T05:30:00.151022+00:00,wsdc_newsletter.events,6,,snap_20260913T053000Z_11d8e6dbdaab,wsdc_newsletter,parsed,c16974cf6a719bb6f6e3c9da,,http://www.worldsdc.com/wp-content/uploads/2020/12/WSDC-Newsleter-Vol-10-04-12-2019.pdf
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,50,2022-10-08T21:12:11+00:00,wsdc_calendar.events,7,,snap_20260913T052714Z_05fca591cbac,wsdc_calendar,parsed,c193ca8ffe9187c427f27d5a,20221008211211,https://www.worldsdc.com/event-list/
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,500,2020-12-01T18:21:26+00:00,wsdc_calendar.events,7,,snap_20260913T052013Z_cc235a2797cc,wsdc_calendar,parsed,c1b5bfb547ca383ccd18d947,20201201182126,https://www.worldsdc.com/event-calendar/
snap_20260913T052900Z_00e38790862b,,,,31,2026-09-13T05:29:50.227416+00:00,wsdc_newsletter.events,6,,snap_20260913T052950Z_43d0406b9025,wsdc_newsletter,parsed,c2b50fd841877f25729aeb0c,,http://www.worldsdc.com/wp-content/uploads/2020/12/171005-WSDC-Newsletter-Vol-4-10-5-2017.pdf
research/verification/2026-09-12/event-list/asp3/r05_web_archive_org.json,,,,68,2016-08-19T22:03:59+00:00,wsdc_calendar.events,7,,snap_20260913T051103Z_0bb45b39e4e0,wsdc_calendar,parsed,c47297eb8abf4cd6be35ad2d,20160819220359,http://www.worldsdc.com/events/
