evidence_json,kind,owner_id,owner_kind,snapshot_id,subject_id,subject_kind,suggested_override,summary
"{""candidates"":[],""printed_name"":""GPSDC ANNUAL JULY 4TH CONVENTION"",""year"":2017}",series_alias,2017,history_year,snap_20260913T052919Z_08ef5aac2666,2017-07:gpsdc-annual-july-convention,history_listing,"GPSDC ANNUAL JULY 4TH CONVENTION,listed-gpsdc-annual-july-convention,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Liberty Swing Championships"",""year"":2017}",series_alias,2017,history_year,snap_20260913T051133Z_f78d9dfcc6e7,2017-07:liberty-swing-championships,history_listing,"Liberty Swing Championships,listed-liberty-swing-championships,wsdc_calendar,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Liberty Swing Championships      (NASDE)"",""year"":2017}",series_alias,2017,history_year,snap_20260913T051244Z_a3c08b0b73ee,2017-07:liberty-swing-championships-nasde,history_listing,"Liberty Swing Championships      (NASDE),listed-liberty-swing-championships-nasde,wsdc_calendar,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""LIBERTY SWING (NASDE)"",""year"":2017}",series_alias,2017,history_year,snap_20260913T052940Z_0177184cf9eb,2017-07:liberty-swing-nasde,history_listing,"LIBERTY SWING (NASDE),listed-liberty-swing-nasde,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[""wsdc-47"",""wsdc-66""],""printed_name"":""Swingtime in the Rockies"",""year"":2017}",series_alias,2017,history_year,snap_20260913T051734Z_2512163ed68e,2017-07:swingtime-in-the-rockies,history_listing,"Swingtime in the Rockies,listed-swingtime-in-the-rockies,wsdc_calendar,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""SWINGTIME IN THE ROCKIES (NASDE)"",""year"":2017}",series_alias,2017,history_year,snap_20260913T052919Z_08ef5aac2666,2017-07:swingtime-in-the-rockies-nasde,history_listing,"SWINGTIME IN THE ROCKIES (NASDE),listed-swingtime-in-the-rockies-nasde,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[""wsdc-279"",""wsdc-283""],""printed_name"":""Kazan EL Fest"",""year"":2017}",series_alias,2017,history_year,snap_20260913T051734Z_2512163ed68e,2017-08:kazan-el-fest,history_listing,"Kazan EL Fest,listed-kazan-el-fest,wsdc_calendar,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Rija Summer Swing"",""year"":2017}",series_alias,2017,history_year,snap_20260913T051234Z_f0158d065885,2017-08:rija-summer-swing,history_listing,"Rija Summer Swing,listed-rija-summer-swing,wsdc_calendar,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""SUMMER HUMMER (NASDE)"",""year"":2017}",series_alias,2017,history_year,snap_20260913T052919Z_08ef5aac2666,2017-08:summer-hummer-nasde,history_listing,"SUMMER HUMMER (NASDE),listed-summer-hummer-nasde,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""TAMPA BAY CLASSIC (NASDE)"",""year"":2017}",series_alias,2017,history_year,snap_20260913T052919Z_08ef5aac2666,2017-08:tampa-bay-classic-nasde,history_listing,"TAMPA BAY CLASSIC (NASDE),listed-tampa-bay-classic-nasde,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""BRIDGE TOWN SWING"",""year"":2017}",series_alias,2017,history_year,snap_20260913T052919Z_08ef5aac2666,2017-09:bridge-town-swing,history_listing,"BRIDGE TOWN SWING,listed-bridge-town-swing,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[""wsdc-191"",""wsdc-230""],""printed_name"":""Sunny Side Dance Camp"",""year"":2017}",series_alias,2017,history_year,snap_20260913T051244Z_a3c08b0b73ee,2017-09:sunny-side-dance-camp,history_listing,"Sunny Side Dance Camp,listed-sunny-side-dance-camp,wsdc_calendar,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""BOOGIE BY THE BAY (NASDE)"",""year"":2017}",series_alias,2017,history_year,snap_20260913T052950Z_43d0406b9025,2017-10:boogie-by-the-bay-nasde,history_listing,"BOOGIE BY THE BAY (NASDE),listed-boogie-by-the-bay-nasde,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""ITALIAN OPEN WCS"",""year"":2017}",series_alias,2017,history_year,snap_20260913T052950Z_43d0406b9025,2017-10:italian-open-wcs,history_listing,"ITALIAN OPEN WCS,listed-italian-open-wcs,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Italian Open West Coast Swing"",""year"":2017}",series_alias,2017,history_year,snap_20260913T051244Z_a3c08b0b73ee,2017-10:italian-open-west-coast-swing,history_listing,"Italian Open West Coast Swing,listed-italian-open-west-coast-swing,wsdc_calendar,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""PARADISE COUNTRY & SWING FESTIVAL"",""year"":2017}",series_alias,2017,history_year,snap_20260913T052950Z_43d0406b9025,2017-10:paradise-country-swing-festival,history_listing,"PARADISE COUNTRY & SWING FESTIVAL,listed-paradise-country-swing-festival,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Florida Wesite Fest"",""year"":2017}",series_alias,2017,history_year,snap_20260913T052919Z_08ef5aac2666,2017-11:florida-wesite-fest,history_listing,"Florida Wesite Fest,listed-florida-wesite-fest,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""US OPEN SWING DANCE CHAMPIONSHIPS (NASDE)"",""year"":2017}",series_alias,2017,history_year,snap_20260913T052950Z_43d0406b9025,2017-11:us-open-swing-dance-championships-nasde,history_listing,"US OPEN SWING DANCE CHAMPIONSHIPS (NASDE),listed-us-open-swing-dance-championships-nasde,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""WESTIE ANGELS"",""year"":2017}",series_alias,2017,history_year,snap_20260913T052950Z_43d0406b9025,2017-11:westie-angels,history_listing,"WESTIE ANGELS,listed-westie-angels,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""WSDC test"",""year"":2017}",series_alias,2017,history_year,snap_20260913T051234Z_f0158d065885,2017-12:wsdc-test,history_listing,"WSDC test,listed-wsdc-test,wsdc_calendar,review series identity",Historical listing needs a reviewed series alias
"{""date_spans"":[[""2018-12-28"",""2019-01-01""],[""2018-12-29"",""2018-12-31""]],""year"":2018}",event_alias,2018,history_year,,2019-01-new-year-s-dance-extravaganza,event,,Multiple dated editions match one registry occurrence
"{""candidates"":[],""printed_name"":""FLOOR PLAY NEW YEARS SWING VACATION"",""year"":2018}",series_alias,2018,history_year,snap_20260913T052950Z_43d0406b9025,2018-01:floor-play-new-years-swing-vacation,history_listing,"FLOOR PLAY NEW YEARS SWING VACATION,listed-floor-play-new-years-swing-vacation,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""MOSCOW XMAS SWING DANCE CAMP"",""year"":2018}",series_alias,2018,history_year,snap_20260913T052930Z_9938b86a7094,2018-01:moscow-xmas-swing-dance-camp,history_listing,"MOSCOW XMAS SWING DANCE CAMP,listed-moscow-xmas-swing-dance-camp,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""PALM SPRINGS NEW YEAR’S WEST COAST SWING AND HUSTLE DANCE CLASSIC"",""year"":2018}",series_alias,2018,history_year,snap_20260913T052950Z_43d0406b9025,2018-01:palm-springs-new-year-s-west-coast-swing-and-hustle-dance-classic,history_listing,"PALM SPRINGS NEW YEAR’S WEST COAST SWING AND HUSTLE DANCE CLASSIC,listed-palm-springs-new-year-s-west-coast-swing-and-hustle-dance-classic,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[""wsdc-272"",""wsdc-307""],""printed_name"":""PARIS WESTIE FEST"",""year"":2018}",series_alias,2018,history_year,snap_20260913T052930Z_9938b86a7094,2018-01:paris-westie-fest,history_listing,"PARIS WESTIE FEST,listed-paris-westie-fest,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""UCWDC COUNTRY DANCE WORLD CHANPIONSHIPS"",""year"":2018}",series_alias,2018,history_year,snap_20260913T052930Z_9938b86a7094,2018-01:ucwdc-country-dance-world-chanpionships,history_listing,"UCWDC COUNTRY DANCE WORLD CHANPIONSHIPS,listed-ucwdc-country-dance-world-chanpionships,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""WEST COAST SWING BUDAFEST"",""year"":2018}",series_alias,2018,history_year,snap_20260913T052930Z_9938b86a7094,2018-01:west-coast-swing-budafest,history_listing,"WEST COAST SWING BUDAFEST,listed-west-coast-swing-budafest,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[""wsdc-152"",""wsdc-75""],""printed_name"":""Worlds UCWDC"",""year"":2018}",series_alias,2018,history_year,snap_20260913T051854Z_0f29c1d7c737,2018-01:worlds-ucwdc,history_listing,"Worlds UCWDC,listed-worlds-ucwdc,wsdc_calendar,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""CAPITAL SWING DANCE PRESIDENT’S DAY (NASDE)"",""year"":2018}",series_alias,2018,history_year,snap_20260913T052930Z_9938b86a7094,2018-02:capital-swing-dance-president-s-day-nasde,history_listing,"CAPITAL SWING DANCE PRESIDENT’S DAY (NASDE),listed-capital-swing-dance-president-s-day-nasde,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Carnival Swing 2018"",""year"":2018}",series_alias,2018,history_year,snap_20260910T032911Z_34e948f7fea1,2018-02:carnival-swing,history_listing,"Carnival Swing 2018,listed-carnival-swing,scoringdance,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""WSDC test one"",""year"":2018}",series_alias,2018,history_year,snap_20260913T051244Z_a3c08b0b73ee,2018-02:wsdc-test-one,history_listing,"WSDC test one,listed-wsdc-test-one,wsdc_calendar,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""CHICAGO CLASSIC (NASDE)"",""year"":2018}",series_alias,2018,history_year,snap_20260913T052930Z_9938b86a7094,2018-03:chicago-classic-nasde,history_listing,"CHICAGO CLASSIC (NASDE),listed-chicago-classic-nasde,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""MID ATLANTIC DANCE JAM (MADJAM) (NASDE)"",""year"":2018}",series_alias,2018,history_year,snap_20260913T052930Z_9938b86a7094,2018-03:mid-atlantic-dance-jam-madjam-nasde,history_listing,"MID ATLANTIC DANCE JAM (MADJAM) (NASDE),listed-mid-atlantic-dance-jam-madjam-nasde,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""AISA WEST COAST SWING OPEN"",""year"":2018}",series_alias,2018,history_year,snap_20260913T035045Z_008aaf4c6933,2018-04:aisa-west-coast-swing-open,history_listing,"AISA WEST COAST SWING OPEN,listed-aisa-west-coast-swing-open,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""CITY OF ANGELS SWING"",""year"":2018}",series_alias,2018,history_year,snap_20260913T035045Z_008aaf4c6933,2018-04:city-of-angels-swing,history_listing,"CITY OF ANGELS SWING,listed-city-of-angels-swing,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""EASTER SWING (NASDE)"",""year"":2018}",series_alias,2018,history_year,snap_20260913T052930Z_9938b86a7094,2018-04:easter-swing-nasde,history_listing,"EASTER SWING (NASDE),listed-easter-swing-nasde,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""SOSWING CONVENTION"",""year"":2018}",series_alias,2018,history_year,snap_20260913T035045Z_008aaf4c6933,2018-04:soswing-convention,history_listing,"SOSWING CONVENTION,listed-soswing-convention,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Cologne Zouk Festival"",""year"":2018}",series_alias,2018,history_year,snap_20260910T032911Z_34e948f7fea1,2018-05:cologne-zouk-festival,history_listing,"Cologne Zouk Festival,listed-cologne-zouk-festival,scoringdance,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""KIWIfest"",""year"":2018}",series_alias,2018,history_year,snap_20260913T035045Z_008aaf4c6933,2018-05:kiwifest,history_listing,"KIWIfest,listed-kiwifest,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""SCOTTISH SWING CLASSIC"",""year"":2018}",series_alias,2018,history_year,snap_20260913T035045Z_008aaf4c6933,2018-05:scottish-swing-classic,history_listing,"SCOTTISH SWING CLASSIC,listed-scottish-swing-classic,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""SWINGDIEGO (NASDE)"",""year"":2018}",series_alias,2018,history_year,snap_20260913T035045Z_008aaf4c6933,2018-05:swingdiego-nasde,history_listing,"SWINGDIEGO (NASDE),listed-swingdiego-nasde,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""USA GRAND NATIONAL DANCE CHAMPIONSHIP (NASDE)"",""year"":2018}",series_alias,2018,history_year,snap_20260913T035045Z_008aaf4c6933,2018-05:usa-grand-national-dance-championship-nasde,history_listing,"USA GRAND NATIONAL DANCE CHAMPIONSHIP (NASDE),listed-usa-grand-national-dance-championship-nasde,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""NSW CMJ WEST COAST SWING DANCE CHAMPIONSHIPS"",""year"":2018}",series_alias,2018,history_year,snap_20260913T035045Z_008aaf4c6933,2018-06:nsw-cmj-west-coast-swing-dance-championships,history_listing,"NSW CMJ WEST COAST SWING DANCE CHAMPIONSHIPS,listed-nsw-cmj-west-coast-swing-dance-championships,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""BIG APPLE COUNTRY DANCE CHAMPIONSHIPS"",""year"":2018}",series_alias,2018,history_year,snap_20260913T053243Z_3347ef6a3141,2018-07:big-apple-country-dance-championships,history_listing,"BIG APPLE COUNTRY DANCE CHAMPIONSHIPS,listed-big-apple-country-dance-championships,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""FORIDA DANCE MAGIC"",""year"":2018}",series_alias,2018,history_year,snap_20260913T053243Z_3347ef6a3141,2018-07:forida-dance-magic,history_listing,"FORIDA DANCE MAGIC,listed-forida-dance-magic,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""GPSDC ANNUAL JULY 4TH CONVENTION"",""year"":2018}",series_alias,2018,history_year,snap_20260913T053243Z_3347ef6a3141,2018-07:gpsdc-annual-july-convention,history_listing,"GPSDC ANNUAL JULY 4TH CONVENTION,listed-gpsdc-annual-july-convention,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""LIBERTY SWING DANCE CHAMPIONSHIPS (NASDE)"",""year"":2018}",series_alias,2018,history_year,snap_20260913T035045Z_008aaf4c6933,2018-07:liberty-swing-dance-championships-nasde,history_listing,"LIBERTY SWING DANCE CHAMPIONSHIPS (NASDE),listed-liberty-swing-dance-championships-nasde,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Pure Bachata Summer Festival Cologne"",""year"":2018}",series_alias,2018,history_year,snap_20260910T032911Z_34e948f7fea1,2018-07:pure-bachata-summer-festival-cologne,history_listing,"Pure Bachata Summer Festival Cologne,listed-pure-bachata-summer-festival-cologne,scoringdance,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[""wsdc-47"",""wsdc-66""],""printed_name"":""Swingtime in the Rockies"",""year"":2018}",series_alias,2018,history_year,snap_20260913T052253Z_3f7ff1a00522,2018-07:swingtime-in-the-rockies,history_listing,"Swingtime in the Rockies,listed-swingtime-in-the-rockies,wsdc_calendar,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""EMERALD CITY SWING"",""year"":2018}",series_alias,2018,history_year,snap_20260913T053243Z_3347ef6a3141,2018-08:emerald-city-swing,history_listing,"EMERALD CITY SWING,listed-emerald-city-swing,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[""wsdc-279"",""wsdc-283""],""printed_name"":""Kazan EL Fest"",""year"":2018}",series_alias,2018,history_year,snap_20260913T052253Z_3f7ff1a00522,2018-08:kazan-el-fest,history_listing,"Kazan EL Fest,listed-kazan-el-fest,wsdc_calendar,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""SUMMER HUMMER (NASDE)"",""year"":2018}",series_alias,2018,history_year,snap_20260913T053243Z_3347ef6a3141,2018-08:summer-hummer-nasde,history_listing,"SUMMER HUMMER (NASDE),listed-summer-hummer-nasde,wsdc_newsletter,review series identity",Historical listing needs a reviewed series alias
