contest_id,entry_id,event_id,link_status,name_raw,published_wsdc_id,role,source
2026-02-swing-crush/intermediate-strictly-pro-am-am-followers,2026-02-swing-crush/intermediate-strictly-pro-am-am-followers/F-188,2026-02-swing-crush,unmatched,Ivy Hotz and Keerigan Rudd,,follower,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-followers,2026-02-swing-crush/intermediate-strictly-pro-am-am-followers/F-189,2026-02-swing-crush,unmatched,Callie Mashburn and Kerrigan Rudd,,follower,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-followers,2026-02-swing-crush/intermediate-strictly-pro-am-am-followers/F-190,2026-02-swing-crush,unmatched,Mackenzie Singer and Keerigan Rudd,,follower,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-followers,2026-02-swing-crush/intermediate-strictly-pro-am-am-followers/F-204,2026-02-swing-crush,unmatched,Debbie Wagener and Bryan Jordan,,follower,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-followers,2026-02-swing-crush/intermediate-strictly-pro-am-am-followers/F-205,2026-02-swing-crush,unmatched,Cindy Bai and Keerigan Rudd,,follower,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-followers,2026-02-swing-crush/intermediate-strictly-pro-am-am-followers/F-32,2026-02-swing-crush,unmatched,Lori Byrd and Duane Erwin,,follower,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-followers,2026-02-swing-crush/intermediate-strictly-pro-am-am-followers/F-33,2026-02-swing-crush,unmatched,Sara Mattis and Trenten Jackson,,follower,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-followers,2026-02-swing-crush/intermediate-strictly-pro-am-am-followers/F-37,2026-02-swing-crush,unmatched,Amanda Vasquez and Julio Alvarez,,follower,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-followers,2026-02-swing-crush/intermediate-strictly-pro-am-am-followers/F-381,2026-02-swing-crush,unmatched,Savannah Davis and Glenn Ball,,follower,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-followers,2026-02-swing-crush/intermediate-strictly-pro-am-am-followers/F-41,2026-02-swing-crush,unmatched,Natalie Bell and Branden Strong,,follower,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-followers,2026-02-swing-crush/intermediate-strictly-pro-am-am-followers/F-499,2026-02-swing-crush,unmatched,Isabella Espinosa and Branden Strong,,follower,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-followers,2026-02-swing-crush/intermediate-strictly-pro-am-am-followers/F-6,2026-02-swing-crush,unmatched,Amber Morgan and Keerigan Rudd,,follower,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-followers,2026-02-swing-crush/intermediate-strictly-pro-am-am-followers/F-74,2026-02-swing-crush,unmatched,Glenda Fletcher and Keerigan Rudd,,follower,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-followers,2026-02-swing-crush/intermediate-strictly-pro-am-am-followers/F-95,2026-02-swing-crush,unmatched,Jasmine Mendiola and Julio Alvarez,,follower,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders,2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders/L-166,2026-02-swing-crush,unmatched,Nicholas Johnson and Susan Kirklin,,leader,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders,2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders/L-307,2026-02-swing-crush,unmatched,Timothy Nall and Susan Kirklin,,leader,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders,2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders/L-35,2026-02-swing-crush,unmatched,Chase Yandell and Maria Bileychik,,leader,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders,2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders/L-400,2026-02-swing-crush,unmatched,Brandon Hall and Maria Bileychik,,leader,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders,2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders/L-43,2026-02-swing-crush,unmatched,Corbin Petersheim and Nicole Bruner,,leader,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders,2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders/L-498,2026-02-swing-crush,unmatched,Noah Frome and Nicole Bruner,,leader,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders,2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders/L-71,2026-02-swing-crush,unmatched,Rick Brunson and Emilia Jaskot,,leader,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders,2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders/L-73,2026-02-swing-crush,unmatched,James Sisneros and Emilia Jaskot,,leader,eepro
2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders,2026-02-swing-crush/intermediate-strictly-pro-am-am-leaders/L-96,2026-02-swing-crush,unmatched,Chris Pozo and Noelle Hoeppner,,leader,eepro
2026-02-swing-crush/newcomer-strictly-pro-am-am-followers,2026-02-swing-crush/newcomer-strictly-pro-am-am-followers/F-18,2026-02-swing-crush,unmatched,Bella Wells and Michael Hassey,,follower,eepro
2026-02-swing-crush/newcomer-strictly-pro-am-am-followers,2026-02-swing-crush/newcomer-strictly-pro-am-am-followers/F-401,2026-02-swing-crush,unmatched,Olivia Hall and Maria Bileychik,,follower,eepro
2026-02-swing-crush/newcomer-strictly-pro-am-am-followers,2026-02-swing-crush/newcomer-strictly-pro-am-am-followers/F-81,2026-02-swing-crush,unmatched,Skye Stultz and Keerigan Rudd,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-103,2026-02-swing-crush,unmatched,Amber Tice and Zachary Morris,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-107,2026-02-swing-crush,unmatched,Alaynah Schaff and Benton Hoskison,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-119,2026-02-swing-crush,unmatched,Diane Wrightson and Bryan Jordan,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-124,2026-02-swing-crush,unmatched,Jade Fauquant and Ben Clemons,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-125,2026-02-swing-crush,unmatched,Camille Renfroe and Luke Applin,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-140,2026-02-swing-crush,unmatched,Makena Loveland and Duane Erwin,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-162,2026-02-swing-crush,unmatched,Meridith Fulton and Ben Clemons,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-17,2026-02-swing-crush,unmatched,Jazlyn Burgess and Keerigan Rudd,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-178,2026-02-swing-crush,unmatched,Baylee Schroeder and Benton Hoskison,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-180,2026-02-swing-crush,unmatched,Alexia Cummings and Glenn Ball,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-181,2026-02-swing-crush,unmatched,Eli Ryp and Glenn Ball,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-198,2026-02-swing-crush,probable,Caity Coburn and Ben Clemons,27645,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-29,2026-02-swing-crush,unmatched,Mimi Embola and Michael Caro,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-345,2026-02-swing-crush,unmatched,Spatz Voss and Ben Clemons,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-365,2026-02-swing-crush,unmatched,Hanna Destiny Lynn and Keerigan Rudd,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-447,2026-02-swing-crush,unmatched,Jennifer Wolfe and Zachary Morris,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-46,2026-02-swing-crush,unmatched,James Williams and Ben Clemons,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-followers,2026-02-swing-crush/novice-strictly-pro-am-am-followers/F-488,2026-02-swing-crush,unmatched,Hallie Austin and Branden Strong,,follower,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-leaders,2026-02-swing-crush/novice-strictly-pro-am-am-leaders/L-156,2026-02-swing-crush,unmatched,Andrew Knops and Julie Winspear,,leader,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-leaders,2026-02-swing-crush/novice-strictly-pro-am-am-leaders/L-16,2026-02-swing-crush,unmatched,Seth Grundmeyer and Morgan Hearrell,,leader,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-leaders,2026-02-swing-crush/novice-strictly-pro-am-am-leaders/L-195,2026-02-swing-crush,unmatched,Josh Kneeland and Maria Bileychik,,leader,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-leaders,2026-02-swing-crush/novice-strictly-pro-am-am-leaders/L-196,2026-02-swing-crush,unmatched,Thomas Garland and McKenna Vroom,,leader,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-leaders,2026-02-swing-crush/novice-strictly-pro-am-am-leaders/L-366,2026-02-swing-crush,unmatched,Peter Mancuso and Maria Bileychik,,leader,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-leaders,2026-02-swing-crush/novice-strictly-pro-am-am-leaders/L-38,2026-02-swing-crush,unmatched,Leo Minamoto and Stacy Kay,,leader,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-leaders,2026-02-swing-crush/novice-strictly-pro-am-am-leaders/L-448,2026-02-swing-crush,unmatched,Phillip Nicholson and Adela Su,,leader,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-leaders,2026-02-swing-crush/novice-strictly-pro-am-am-leaders/L-460,2026-02-swing-crush,unmatched,Daisy Kena and Bryan Jordan,,leader,eepro
2026-02-swing-crush/novice-strictly-pro-am-am-leaders,2026-02-swing-crush/novice-strictly-pro-am-am-leaders/L-59,2026-02-swing-crush,unmatched,Jacquelyn Parker and Maria Bileychik,,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-10,2026-03-h-town-throw-down,probable,George Hughes and Adrianne Ziarkowski,23632,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-108,2026-03-h-town-throw-down,probable,Anthony Robinski and Macie Sandlin,23245,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-109,2026-03-h-town-throw-down,probable,Bram Weisman and Alison Coffey,22892,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-112,2026-03-h-town-throw-down,probable,Jacen Northcutt and Jocelyn McDowell,23769,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-116,2026-03-h-town-throw-down,probable,Conor McClure and Jasmine Morrison,23436,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-117,2026-03-h-town-throw-down,probable,Andres Cedeno and Sara Mattis,24204,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-118,2026-03-h-town-throw-down,probable,Joseph Maldonado and Brianna Garcia,18317,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-121,2026-03-h-town-throw-down,probable,Zachary Morris and Agnieszka Maslanka,7252,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-124,2026-03-h-town-throw-down,probable,Luke applin and Amber Tice,22598,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-125,2026-03-h-town-throw-down,probable,Nolan Whitely and Rachel Shook,14489,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-13,2026-03-h-town-throw-down,probable,Lou Davis and Trinity Madden,21991,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-141,2026-03-h-town-throw-down,probable,Robert Axley and Zoe Osborn,23257,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-142,2026-03-h-town-throw-down,unmatched,Himanshu Paul and Suma Datta,,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-150,2026-03-h-town-throw-down,unmatched,Gabe Ofordu and Arielle Steers,,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-160,2026-03-h-town-throw-down,unmatched,Kevin Truong and Nicole Bruner,,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-162,2026-03-h-town-throw-down,probable,Branden Strong and Elise Holland,22525,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-173,2026-03-h-town-throw-down,unmatched,Matt Auclair and Shamya Bennett,,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-19,2026-03-h-town-throw-down,possible,Daniel Semac and Kristen Lindsey,,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-194,2026-03-h-town-throw-down,probable,Tom Quintini and Britni Weaver,17187,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-198,2026-03-h-town-throw-down,probable,Keith Lewis and Jessica Semac,28406,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-202,2026-03-h-town-throw-down,probable,Michael Hassey and Florencia Diaz,14415,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-203,2026-03-h-town-throw-down,probable,Aris Demarco and Sara Ashun,26717,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-206,2026-03-h-town-throw-down,probable,Philippe Amar and Stephanie Dierks,20408,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-21,2026-03-h-town-throw-down,probable,Ryan Osbourn and Emilia Jaskot,20498,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-212,2026-03-h-town-throw-down,probable,Richard Sheldon and Celisse Idleman,22207,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-217,2026-03-h-town-throw-down,probable,Jordan Keith and Rachel Moran,16224,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-225,2026-03-h-town-throw-down,probable,Kevin Lowery and McKenna Vroom,24047,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-227,2026-03-h-town-throw-down,probable,Vincent DeRise and Caity Coburn,27645,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-231,2026-03-h-town-throw-down,unmatched,Eric Gingrow and Ashli Grossaint,,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-239,2026-03-h-town-throw-down,probable,Phillip Nicholson and Taylor Schoen,11369,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-254,2026-03-h-town-throw-down,probable,Chase Warner and Makena Loveland,27256,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-256,2026-03-h-town-throw-down,probable,Luis David Licea Torres and Morgan Hearrell,20233,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-257,2026-03-h-town-throw-down,unmatched,Brennan Stanford and Stephanie Price,,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-271,2026-03-h-town-throw-down,probable,George Vasquez and Alaynah Schaff,27454,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-272,2026-03-h-town-throw-down,unmatched,Ethan Jasso and Felicia Quiles,,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-275,2026-03-h-town-throw-down,probable,CJ Caraway and Lori Byrd,26549,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-277,2026-03-h-town-throw-down,probable,Brandon Hall and Maria Bileychik,12183,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-286,2026-03-h-town-throw-down,probable,Chaz Frankenberry and Samantha Hoffmann,24279,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-291,2026-03-h-town-throw-down,probable,Glenn Ball and Jennifer Gorce,22596,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-319,2026-03-h-town-throw-down,probable,Jeremy Brown and Anni Hellwagen,11452,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-32,2026-03-h-town-throw-down,probable,Keith Barnard and Amanda Vasquez,20085,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-320,2026-03-h-town-throw-down,possible,Wyatt Gale and Debbie Figueroa,,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-323,2026-03-h-town-throw-down,probable,Tommy Rodriguez and Jazlyn Burgess,27160,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-327,2026-03-h-town-throw-down,probable,Jovani Campuzano and Kristen Wallace,14487,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-337,2026-03-h-town-throw-down,possible,Andrew Knops and Anyssa Olivares,,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-338,2026-03-h-town-throw-down,probable,Johny Doucette and Sydnie Smith,27906,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-347,2026-03-h-town-throw-down,unmatched,Joseph Tong and Ivory Morariu,,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-350,2026-03-h-town-throw-down,probable,Ansel Riccio and Diane Wrightson,21840,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-355,2026-03-h-town-throw-down,probable,Lucas Vargas and Laura Clark,17577,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-356,2026-03-h-town-throw-down,probable,Keerigan Rudd and Rosario Ramos,27899,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-359,2026-03-h-town-throw-down,probable,Marvin Koehler and Marie Tamliani,24905,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-364,2026-03-h-town-throw-down,probable,Jerome Subey and Sam Pollard,21984,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-366,2026-03-h-town-throw-down,probable,Jadin Lewis and Lalita Gadam,27898,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-368,2026-03-h-town-throw-down,probable,Mason Smith and Sarah Rose Goin,23166,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-369,2026-03-h-town-throw-down,probable,Jeremiah Steph and Caryn May,23238,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-37,2026-03-h-town-throw-down,unmatched,Kyle FitzGerald and Evelyn Song,,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-371,2026-03-h-town-throw-down,probable,Benjamin Plante and Grace Landry,26076,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-375,2026-03-h-town-throw-down,probable,Julio Alvarez and Madison Vangilder,26729,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-39,2026-03-h-town-throw-down,probable,Matthew Mueller and Alexia Cummings,27455,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-46,2026-03-h-town-throw-down,probable,George Voulgarakis and Jennifer Wolfe,20087,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-50,2026-03-h-town-throw-down,probable,Trenten Jackson and Nicki Cacciato,13034,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-6,2026-03-h-town-throw-down,probable,Joe Ciminna and Ariel Anders,21613,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-63,2026-03-h-town-throw-down,probable,Gregory Freeman and Jessica Amor Villarin,20477,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-68,2026-03-h-town-throw-down,probable,Duane Erwin and Serena Beze,25470,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-7,2026-03-h-town-throw-down,probable,Josh Williamson and Mia Primavera,14091,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-70,2026-03-h-town-throw-down,probable,Jonathan Wolfgram and Caroline Paige,20053,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-71,2026-03-h-town-throw-down,probable,Ryan Maldonado and Rachel Madrigal,23236,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-74,2026-03-h-town-throw-down,probable,Nathanael McGlothlin and Laureen Baldovi,61,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-81,2026-03-h-town-throw-down,probable,Easton England and Noelle Hoeppner,17182,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-82,2026-03-h-town-throw-down,probable,Stefan Foster and Ashley Blake,27653,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-85,2026-03-h-town-throw-down,probable,Sebastian Quinones and Sydni Hearn,25290,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-87,2026-03-h-town-throw-down,probable,Ben Clemons and Britta Albertson,23246,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-89,2026-03-h-town-throw-down,probable,Philip Piersol and Michelle Haynes,5548,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-9,2026-03-h-town-throw-down,probable,Sam Rothrock and Debbie Wagener,21839,leader,eepro
2026-03-h-town-throw-down/all-american-j-j,2026-03-h-town-throw-down/all-american-j-j/L-94,2026-03-h-town-throw-down,probable,Trent Haynes and Lilyann Linehan,27081,leader,eepro
2026-03-h-town-throw-down/pro-am,2026-03-h-town-throw-down/pro-am/L-269,2026-03-h-town-throw-down,unmatched,Michelle Busby and Jerome Subey,,leader,eepro
2026-03-h-town-throw-down/pro-am,2026-03-h-town-throw-down/pro-am/L-309,2026-03-h-town-throw-down,unmatched,Willow Vander Kooi and Glenn Ball,,leader,eepro
2026-03-h-town-throw-down/pro-am,2026-03-h-town-throw-down/pro-am/L-314,2026-03-h-town-throw-down,probable,Joshua Hillis and Angeline Sullivan,20463,leader,eepro
2026-03-madjam/pro-am-spotlight-int-adv,2026-03-madjam/pro-am-spotlight-int-adv/L-name-daniella-robichaud-and-markus-smith,2026-03-madjam,unmatched,Daniella Robichaud and Markus Smith,,leader,eepro
2026-03-madjam/pro-am-spotlight-int-adv,2026-03-madjam/pro-am-spotlight-int-adv/L-name-ellis-permann-and-jonathan-wolfgram,2026-03-madjam,unmatched,Ellis Permann and Jonathan Wolfgram,,leader,eepro
2026-03-madjam/pro-am-spotlight-int-adv,2026-03-madjam/pro-am-spotlight-int-adv/L-name-jean-barnett-and-pj-turner,2026-03-madjam,unmatched,Jean Barnett and PJ Turner,,leader,eepro
2026-03-madjam/pro-am-spotlight-int-adv,2026-03-madjam/pro-am-spotlight-int-adv/L-name-karin-riechenberg-and-markus-smith,2026-03-madjam,unmatched,Karin Riechenberg and Markus Smith,,leader,eepro
2026-03-madjam/pro-am-spotlight-int-adv,2026-03-madjam/pro-am-spotlight-int-adv/L-name-rye-crowen-and-erica-smith,2026-03-madjam,probable,Rye Crowen and Erica Smith,2495,leader,eepro
2026-03-madjam/pro-am-spotlight-int-adv,2026-03-madjam/pro-am-spotlight-int-adv/L-name-sam-smith-and-arjay-centeno,2026-03-madjam,unmatched,Sam Smith and Arjay Centeno,,leader,eepro
2026-03-madjam/pro-am-spotlight-int-adv,2026-03-madjam/pro-am-spotlight-int-adv/L-name-willow-vander-kooi-and-glenn-ball,2026-03-madjam,unmatched,Willow Vander Kooi and Glenn Ball,,leader,eepro
2026-03-madjam/pro-am-spotlight-int-adv,2026-03-madjam/pro-am-spotlight-int-adv/L-name-yubin-kim-and-hugo-miguez,2026-03-madjam,unmatched,Yubin Kim and Hugo Miguez,,leader,eepro
2026-03-madjam/pro-am-spotlight-new-nov,2026-03-madjam/pro-am-spotlight-new-nov/L-name-betsy-munson-and-lara-deni,2026-03-madjam,probable,Betsy Munson and Lara Deni,4033,leader,eepro
2026-03-madjam/pro-am-spotlight-new-nov,2026-03-madjam/pro-am-spotlight-new-nov/L-name-hannah-gutin-creech-and-markus-smith,2026-03-madjam,unmatched,Hannah Gutin-Creech and Markus Smith,,leader,eepro
2026-03-madjam/pro-am-spotlight-new-nov,2026-03-madjam/pro-am-spotlight-new-nov/L-name-isabel-disciullo-and-markus-smith,2026-03-madjam,unmatched,Isabel DiSciullo and Markus Smith,,leader,eepro
